age,age_o,d_age,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,expected_num_matches,like,guess_prob_liked,met,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,race_Unknown,race_o_Asian/Pacific Islander/Asian-American,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,race_o_Other,race_o_Unknown,field_Arts/Humanities,field_Business/Finance,field_Education,field_Engineering/Tech,field_Journalism/Communications,field_Law,field_Math/Statistics,field_Medicine/Health,field_Natural Sciences,field_Other,field_Social Sciences,field_Unknown
23.0,29.0,6.0,1.0,5.0,2.0,19.56608678264347,10.867826434713056,19.56608678264347,19.56608678264347,19.56608678264347,10.867826434713056,8.0,9.0,9.0,9.0,8.0,10.0,16.0,16.0,16.0,18.0,18.0,16.0,7.0,8.0,8.0,9.0,9.0,5.0,7.0,8.0,7.0,7.0,6.0,10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,0.45000000000000007,5.0,4.516084778769122,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.0,27.0,4.0,1.0,5.0,2.0,17.778222177782222,17.778222177782222,22.21777822217778,19.99800019998,15.558444155584441,6.669333066693331,4.0,7.0,8.0,5.0,6.0,4.0,16.0,16.0,16.0,18.0,18.0,16.0,7.0,8.0,8.0,9.0,9.0,5.0,8.0,7.0,7.0,8.0,7.0,10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,0.52,5.0,2.1107441525913027,7.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23.0,22.0,1.0,1.0,5.0,2.0,18.36816318368163,18.36816318368163,20.40795920407959,20.40795920407959,16.32836716328367,6.11938806119388,5.0,7.0,6.0,6.0,6.0,5.0,16.0,16.0,16.0,18.0,18.0,16.0,7.0,8.0,8.0,9.0,9.0,6.0,7.0,8.0,6.0,7.0,6.0,10.0,7.0,9.0,6.0,6.0,6.0,4.0,3.0,7.0,7.0,5.0,4.0,7.0,9.0,8.0,7.0,4.0,0.72,5.0,2.2366551495187315,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24.0,23.0,1.0,1.0,9.0,7.0,19.048095190480954,19.048095190480954,19.048095190480954,19.048095190480954,9.519048095190481,14.288571142885711,9.0,8.0,9.0,7.0,7.0,8.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,7.0,10.0,10.0,7.0,9.0,8.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.42,5.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,28.0,4.0,1.0,9.0,7.0,15.913182636527305,20.454090818163632,20.454090818163632,20.454090818163632,11.362272454490897,11.362272454490897,8.0,8.0,8.0,7.0,7.0,9.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,7.0,10.0,10.0,10.0,10.0,8.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.68,5.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,29.0,5.0,0.0,9.0,7.0,16.0,18.0,18.0,18.0,14.000000000000002,16.0,4.0,8.0,9.0,4.0,10.0,3.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,8.0,10.0,7.0,10.0,7.0,5.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,-0.17999999999999997,5.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,22.0,2.0,1.0,9.0,7.0,16.67,18.75,18.75,18.75,18.75,8.33,6.0,8.0,10.0,7.0,5.0,3.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,10.0,9.0,9.0,9.0,8.0,7.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,-0.2899999999999999,5.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,27.0,3.0,0.0,9.0,7.0,15.218478152184783,15.218478152184783,19.568043195680435,17.38826117388261,13.038696130386962,19.568043195680435,5.0,6.0,7.0,7.0,6.0,5.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,9.0,9.0,9.0,8.0,9.0,8.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.34,5.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,26.0,2.0,1.0,9.0,7.0,12.0,20.0,20.0,20.0,16.0,12.0,6.0,7.0,6.0,8.0,5.0,3.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,9.0,9.0,8.0,7.0,9.0,7.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.39,5.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,27.0,3.0,1.0,9.0,7.0,20.512051205120514,23.082308230823077,20.512051205120514,17.951795179517948,2.560256025602559,15.38153815381538,4.0,8.0,9.0,8.0,6.074771789584441,7.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,9.0,10.0,10.0,9.0,8.0,9.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.06,5.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,30.0,6.0,1.0,9.0,7.0,16.67,12.5,20.83,18.75,12.5,18.75,6.0,8.0,9.0,6.0,8.0,5.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,8.0,8.0,7.0,7.0,5.0,4.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.72,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,26.0,2.0,0.0,9.0,7.0,27.779999999999998,19.44,19.44,27.779999999999998,2.7800000000000002,2.7799999999999994,5.0,7.0,7.0,6.0,7.434338377722817,4.5800411805210715,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.04000000000000001,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,23.0,1.0,1.0,9.0,7.0,18.6018601860186,13.95139513951395,18.6018601860186,16.28162816281628,16.28162816281628,16.28162816281628,2.0,6.0,6.0,4.0,5.0,5.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,10.0,9.0,9.0,8.0,7.0,4.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,-0.19999999999999993,5.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,23.0,1.0,0.0,9.0,7.0,11.10888911108889,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,7.0,7.0,7.0,7.0,7.0,7.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,6.0,9.0,8.0,8.0,7.0,10.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.11,5.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,28.0,4.0,1.0,9.0,7.0,17.778222177782222,19.99800019998,17.778222177782222,15.558444155584441,15.558444155584441,13.32866713328667,7.0,9.0,9.0,8.0,9.0,8.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,9.0,7.0,9.0,7.0,7.0,5.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,-0.11000000000000001,5.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,28.0,4.0,0.0,9.0,7.0,16.281628162816283,20.932093209320932,18.601860186018605,18.601860186018605,13.95139513951395,11.631163116311633,6.0,7.0,6.0,6.0,6.0,8.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,8.0,10.0,9.0,7.0,7.0,10.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.7,5.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,29.0,5.0,1.0,9.0,7.0,19.56608678264347,10.867826434713056,19.56608678264347,19.56608678264347,19.56608678264347,10.867826434713056,6.0,8.0,9.0,5.0,8.0,3.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,9.0,9.0,9.0,7.0,8.0,5.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,0.38,5.0,2.0,8.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,27.0,3.0,1.0,9.0,7.0,17.778222177782222,17.778222177782222,22.21777822217778,19.99800019998,15.558444155584441,6.669333066693331,2.0,7.0,9.0,2.0,4.0,2.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,9.0,9.0,9.0,7.0,8.0,7.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,-0.25,5.0,2.0,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.0,22.0,2.0,1.0,9.0,7.0,18.36816318368163,18.36816318368163,20.40795920407959,20.40795920407959,16.32836716328367,6.11938806119388,4.0,6.0,6.0,5.0,5.0,5.0,11.361136113611362,18.181818181818183,22.73227322732274,18.181818181818183,11.361136113611362,18.181818181818183,5.0,5.0,7.0,9.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,2.0,1.0,2.0,9.0,9.0,5.0,2.0,2.0,1.0,8.0,10.0,10.0,10.0,5.0,8.0,9.0,2.0,-0.5,5.0,2.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
36.0,23.0,13.0,1.0,1.0,7.0,19.048095190480954,19.048095190480954,19.048095190480954,19.048095190480954,9.519048095190481,14.288571142885711,8.0,9.0,8.0,7.0,7.0,8.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,4.0,6.0,8.0,7.82878618436934,7.99101463759375,6.6238054965432,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.26,5.0,1.4174472874751207,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,28.0,8.0,1.0,1.0,7.0,15.913182636527305,20.454090818163632,20.454090818163632,20.454090818163632,11.362272454490897,11.362272454490897,6.0,8.0,8.0,5.0,6.0,6.807449113739593,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,5.0,7.0,10.0,8.0,7.826098346646523,6.646430990462074,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.68,5.0,2.4769197783620505,7.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,29.0,7.0,0.0,1.0,7.0,16.0,18.0,18.0,18.0,14.000000000000002,16.0,5.0,8.0,7.877562146065887,6.0,7.0,5.875959494488592,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,8.0,10.0,7.0,8.0,8.0,6.806170511869001,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,-0.04000000000000001,5.0,3.8036816832902813,7.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,22.0,14.0,1.0,1.0,7.0,16.67,18.75,18.75,18.75,18.75,8.33,5.0,6.0,7.0,4.0,5.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.64235594168498,8.180104651303317,5.244255180828078,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,-0.15000000000000005,5.0,1.8013345337667133,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,27.0,9.0,0.0,1.0,7.0,15.218478152184783,15.218478152184783,19.568043195680435,17.38826117388261,13.038696130386962,19.568043195680435,4.0,6.0,8.0,3.0,6.0,3.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,5.0,5.0,10.0,7.7539786169011,8.0,5.3060063318094866,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.3,5.0,2.2157671235600405,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,26.0,10.0,1.0,1.0,7.0,12.0,20.0,20.0,20.0,16.0,12.0,5.0,8.0,7.0,6.0,7.0,7.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,7.81360653701269,7.180858762047446,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.64,5.0,1.294715661348938,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,27.0,9.0,1.0,1.0,7.0,20.512051205120514,23.082308230823077,20.512051205120514,17.951795179517948,2.560256025602559,15.38153815381538,9.0,10.0,10.0,8.0,8.0,8.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,10.0,9.0,10.0,10.0,8.0,8.0,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.32,5.0,3.033404540703854,10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,30.0,6.0,1.0,1.0,7.0,16.67,12.5,20.83,18.75,12.5,18.75,8.0,7.0,9.0,7.0,7.0,7.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.750384471052792,7.815627870573353,7.0,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.82,5.0,1.8884150986326915,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,26.0,10.0,0.0,1.0,7.0,27.779999999999998,19.44,19.44,27.779999999999998,2.7800000000000002,2.7799999999999994,7.0,7.0,7.0,7.0,6.589480406381413,6.191426781465139,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,5.0,8.0,6.0,6.0,7.808028278734012,4.881408591927659,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.24,5.0,3.6996685103804308,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,23.0,13.0,1.0,1.0,7.0,18.6018601860186,13.95139513951395,18.6018601860186,16.28162816281628,16.28162816281628,16.28162816281628,3.0,6.0,8.0,2.0,5.0,3.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,5.0,7.0,8.0,7.0,7.441589735240461,5.818516535464822,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.04000000000000001,5.0,1.7076296154982715,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,23.0,13.0,0.0,1.0,7.0,11.10888911108889,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,17.778222177782222,4.0,6.0,7.0,6.0,6.0,3.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,6.0,8.0,10.0,7.778882173509077,8.162714508292332,6.808268425231704,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.13,5.0,2.600853073232171,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,28.0,8.0,1.0,1.0,7.0,17.778222177782222,19.99800019998,17.778222177782222,15.558444155584441,15.558444155584441,13.32866713328667,7.0,8.0,9.0,7.0,8.0,7.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.818981144247509,7.528831900973564,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.010000000000000009,5.0,1.7079029432876887,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,28.0,8.0,0.0,1.0,7.0,16.281628162816283,20.932093209320932,18.601860186018605,18.601860186018605,13.95139513951395,11.631163116311633,5.0,7.0,7.0,6.0,6.0,5.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,7.463190987130222,8.170647845553475,6.791806542434616,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.74,5.0,1.791838583164334,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,29.0,7.0,1.0,1.0,7.0,19.56608678264347,10.867826434713056,19.56608678264347,19.56608678264347,19.56608678264347,10.867826434713056,6.0,8.0,9.0,6.0,7.0,7.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,8.0,7.32510403150881,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,0.55,5.0,2.3913068810959226,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,27.0,9.0,1.0,1.0,7.0,17.778222177782222,17.778222177782222,22.21777822217778,19.99800019998,15.558444155584441,6.669333066693331,1.0,4.0,5.0,1.0,3.0000000000000004,1.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.626166647976542,6.013913732662313,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,-0.2899999999999999,5.0,2.3806290132013124,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,22.0,14.0,1.0,1.0,7.0,18.36816318368163,18.36816318368163,20.40795920407959,20.40795920407959,16.32836716328367,6.11938806119388,5.0,6.0,5.0,5.0,5.0,4.0,18.18,18.18,18.18,18.18,13.639999999999999,13.639999999999999,8.0,8.0,8.0,8.0,8.0,6.0,8.0,8.0,8.0,8.184267293208185,5.218857466040644,5.0,2.0,5.0,5.0,8.0,8.0,3.0,1.0,3.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,3.0,-0.21,5.0,2.0100448217538656,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
